"cuny_subject","short_title"
"EDES","Methods TESOL PreK-12 (KC)"
"EDES","Methods of TESOL"
"EDES","Observation, Superv & Coaching"
"EDES","Oral ES LArts"
"EDES","Phonetics of American English"
"EDES","Practice:7-12,YL"
"EDES","Practice:Pre K-6, YL"
"EDES","Practicum/Adult ESL (KC)"
"EDES","Pragmatics in ESL"
"EDES","Prog & Meth in TESOL"
"EDES","SIFE in the Inclusion Sec Clrm"
"EDES","Sec Language Literacy & Lang"
"EDES","Second Lang Literacy & Tech"
"EDES","Selected Topics in TESOL"
"EDES","Sife & Low Literacy"
"EDES","Soc-Cult Aspcts/Lang"
"EDES","Socio-Cult Asp Language"
"EDES","Socio-Culture/Language"
"EDES","Sp Tp: Technology in TESOL"
"EDES","Sprv Student Teaching  Prek-6"
"EDES","St Tch TESOLl K-12,YL"
"EDES","St Teaching/Acad ESL"
"EDES","Structure of English"
"EDES","Sup Pract TESOL, YL (KC)"
"EDES","Supervised Practicum 7-12"
"EDES","Supervised Practicum Pre K-6"
"EDES","Supervised Student Teach 7-12"
"EDES","Supervised Teaching 2 (KC)"
"EDES","Supervised Teaching I (KC)"
"EDES","TESOL Adult Assess"
"EDES","TESOL Learning Online Envirmnt"
"EDES","TESOL Methds Adult Learn (KC)"
"EDES","TESOL Methodology Prog 1"
"EDES","TESOL Supervised Practicum"
"EDES","TESOL: Advanced Grammar"
"EDES","TESOL: Socioinguistics"
"EDES","Tchng Pronunciation ESL Clssrm"
"EDES","Teach Multi-Level ESL Classes"
"EDES","Teacher Leadership for ELLS"
"EDES","Teaching  ESL Reading, Writing"
"EDES","Teaching  Gen 1.5 ESL Students"
"EDES","Teaching Adults/Special Needs"
"EDES","Teaching Drama in ESL"
"EDES","Teaching ESL List & Speaking"
"EDES","Teaching ESL Oral Skills"
"EDES","Teaching ESL Rding & Writng"
"EDES","Teaching ESL Through Video"
"EDES","Teaching Engl Global Contexts"
"EDES","Teaching Engl to Refugee Stdts"
"EDES","Teaching English Abroad"
"EDES","Teaching Literature/Adult ESL"
"EDES","Teaching Low-Literacy Adults"
"EDES","Teaching Pragmatics in ESL"
"EDES","Teaching Pronunciation"
"EDES","Teaching Vocabulary"
"EDES","Teaching of Writing"
"EDES","Teachng HS&Adlts w/Specl Needs"
"EDES","Technology in TESOL"
"EDES","Technology in TESOL: Adults"
"EDES","Technology in TESOL: Pre-K-12"
"EDES","Tesol Children:Prek-12"
"EDES","Tesol in Adult Education"
"EDES","Theatre Strategies for ELL"
"EDES","Thry Resrch: Master?s Essay YL"
"EDES","Using Video in ESL Teaching"
"EDES","Vocabulary Teaching"
"EDFO","Adol Dev & Lrng"
"EDFO","Adol. Dev. Gr. 7-12"
"EDFO","Adolescent Development"
"EDFO","An Ed&/Ss of Divrsty"
"EDFO","Anthropology & Educ"
"EDFO","App Motivation Theory in Educ"
"EDFO","Assess of Teaching & Learning"
"EDFO","Assessment Early Childhood B-2"
"EDFO","Assessment in Schools"
"EDFO","Assessment-Early Childhood"
"EDFO","Assmt of Adol. Ed."
"EDFO","Assmt of Tch & Lrn"
"EDFO","Bil Eval & Assessment Children"
"EDFO","Child Adolescence Development"
"EDFO","Child Development"
"EDFO","Child Development 1-6"
"EDFO","Child Development Birth-Age 8"
"EDFO","Child Growth & Dev"
"EDFO","Child Growth And Development"
"EDFO","Child& Adolescence Development"
"EDFO","Children Study Aff/Cog De"
"EDFO","Children in Urban School"
"EDFO","Chld Urb School Prac"
"EDFO","Clt&Socfact Dev Lng"
"EDFO","Cognition & Education Tech"
"EDFO","Cur Thy&Pract:Ece"
"EDFO","Dissertation Advisement"
"EDFO","Dissertation Proposal Seminar"
"EDFO","Diversity American Education"
"EDFO","Diversity in American School"
"EDFO","Diversity/American School"
"EDFO","Diversity: Special Topics"
"EDFO","Ed Psych Prosem"
"EDFO","Ed. Psych. Adol. Ed. (KC)"
"EDFO","Ed. Psych. Gr. 7-12"
"EDFO","Edu Psych Thesis Research 1"
"EDFO","Edu Psych Thesis Research 2"
"EDFO","Educ Psych Sem 2"
"EDFO","Education Program Evaluation"
"EDFO","Education Res Methods"
"EDFO","Educational Psychology"
"EDFO","Educational Psychology Sem 1"
"EDFO","Equity & Divers in Higher Educ"
"EDFO","Evaluation Assesment"
"EDFO","Evaluation Assessment Children"
"EDFO","Field II: Literature"
"EDFO","Field III:Math & Psych"
"EDFO","Fld 1: Child Dev/Rdg"
"EDFO","Fld Exp.: Pract/Tchn"
"EDFO","Fld Exp: Chld Dev"
"EDFO","Fld Exp:Psy Tch/Lrn"
"EDFO","Foundation of Educ-DC"
"EDFO","Foundation of Education"
"EDFO","Hum Dev & Theor of Lrng PN-8"
"EDFO","Ind Research Educ Foundations"
"EDFO","Ind Research Education Found"
"EDFO","Ind Sty:Educational Psychology"
"EDFO","Ind research Educ Foundations"
"EDFO","Indep Research Edu Foundations"
"EDFO","Independent Study-Educ Psych 2"
"EDFO","Independent Study-Educ Psych,1"
"EDFO","Int Sem: Childh Educ Research"
"EDFO","Int Sem: Data Collection Ch Ed"
"EDFO","Integ Sem"
"EDFO","Integ Sem Ed Fnd"
"EDFO","Integrat Sem:Childh Edu - Tu 1"
"EDFO","Integrat Sem:Childh Edu - Tu 2"
"EDFO","Intro Cult Resp Tchg"
"EDFO","Intsem:Chldhdedrsrch"
"EDFO","Learning and Behavior Theories"
"EDFO","Library Research Educ Psych"
"EDFO","Major Issues Contemp Ed Reform"
"EDFO","Metacognitive/Cog Prod in Educ"
"EDFO","Mid Childhood Growth & Develop"
"EDFO","Mind, Brain, and Education"
"EDFO","Motivation"
"EDFO","Multcul Issues Learn&Instruct"
"EDFO","Pract of  Teaching"
"EDFO","Prof Disc & Lead’p G/T"
"EDFO","Psy of Teach and Lrn"
"EDFO","Psych of Teaching and Learning"
"EDFO","Qualitative Education Research"
"EDFO","Qualitative Research Meth/Educ"
"EDFO","Quant Meths & Measurements"
"EDFO","Resch Sem: Multicult Education"
"EDFO","Self-reg of Learning & Perf"
"EDFO","Sexl Litrcy 20th Cent America"
"EDFO","Soc & Hist Fnds EC Care & Ed"
"EDFO","Soc Fds of Urb Ed"
"EDFO","Soc Found Educat Grades 7-12"
"EDFO","Soc Foundation/Ed-Biling"
"EDFO","Soc Foundations-Dc"
"EDFO","Soc Funds Urban Ed"
"EDFO","Soc Hist Contexts-Early Childh"
"EDFO","Soc,History,Phil,Fdn"
"EDFO","Soc. Fnds. Adol. Ed."
"EDFO","Social  Funds Urban Ed"
"EDFO","Social Foundations-DC"
"EDFO","Social Foundations/Edu-Biling"
"EDFO","Spec Top in Edfdn"
"EDFO","Special Topics  in Diversity"
"EDFO","Special Topics Edu Psych"
"EDFO","Stat Applied Educ Research 1"
"EDFO","Stat Applied Educ Research 2"
"EDFO","Stat Computing in Education 2"
"EDFO","Statistics Computing in Educ 1"
"EDFO","Teach Lang & Child Development"
"EDFO","Tests and Measurement"
"EDFO","Thy/Prac Mulclt/Eth"
"EDFO","Ugrd Sem Intro Cult Resp Tchg"
"EDFO","Understanding  & Ld’g G/T"
"EDHE","Health Ed for Tchrs"
"EDHP","Admin Of Sch Hlth Ed"
"EDHP","Aff Teach&Hlth Behav"
"EDHP","Affective Tch Strat"
"EDHP","Aids And Society"
"EDHP","Consumer Health"
"EDHP","Contemporary Health Concepts"
"EDHP","Creatv Cnflct Resolu"
"EDHP","Crit Iss In Hlth Ed"
"EDHP","Death And Dying"
"EDHP","Devel The Hlth Curr"
"EDHP","Drugs And Drug Dependencies"
"EDHP","Envir Hzrds&Eff Hlth"
"EDHP","Eth Iss Hlth&Mtl Hlt"
"EDHP","Eval The Health Prog"
"EDHP","Evaluation In Health Education"
"EDHP","Fam Liv Incl S.E.Sch"
"EDHP","Fieldwork"
"EDHP","Fld Exper In Hlth Ed"
"EDHP","He For Clssrm Tchr"
"EDHP","Health Appraisal and School"
"EDHP","Health Counseling"
"EDHP","Health Education for Special"
"EDHP","Health Teach Resources"
"EDHP","Hed For Clssrm Teach"
"EDHP","Hed For Teachers"
"EDHP","Hist&Phil Of Hlth Ed"
"EDHP","Hlth Ed For Elem Sch"
"EDHP","Hlth Ed of Children"
"EDHP","Hlth Ed:Chldhood Edu"
"EDHP","Hlth Main&Fit In Ind"
"EDHP","Honors In Health Education"
"EDHP","Ind Study/Field Work"
"EDHP","Ind Study/Fieldwork"
"EDHP","Indep Study - Hlt Ed"
"EDHP","Intern-Sch Hlth Mngt"
"EDHP","Mang Sch Hlth Prgrms"
"EDHP","Mental Health For Health Edu"
"EDHP","Meth Of Tch Hlth Ed"
"EDHP","Mthd Tchng Health Ed"
"EDHP","Phl Bas-Hlth & Hed"
"EDHP","Public Health 1"
"EDHP","Public Health Issues"
"EDHP","Research Seminar"
"EDHP","Safe Ed & Emerg Care"
"EDHP","Safety Education"
"EDHP","Sch Hlth Cur&Hlth Ap"
"EDHP","Sch Hlth Serv&Envir"
"EDHP","School Health Curric"
"EDHP","Sem:Hlth Enhnce Prog"
"EDHP","Sem:Stress Mngment"
"EDHP","Stress Management"
"EDHP","The School Health Program"
"EDHP","Thesis Seminar"
"EDHP","Tpcs: Hlth Is. Clsrm"
"EDHP","Urban Health"
"EDHP","Wellness&Hlth Promo"
"EDHP","Wks:He:Stress Mngmnt"
"EDHP","Wkshp In Hlth Ed"
"EDHP","Wksp Cur Iss-Health"
"EDHP","Women And Health"
"EDHP","Workshop In Hlth Ed"
"EDLI","Children’s Literature"
"EDLI","Culturally Responsive PreK-6"
"EDLI","Language, Literacy/Cult:Gr1-12"
"EDLI","Leadership in Literacy (KC)"
"EDLI","Lit within the Disciplines"
"EDLI","Literacies in Discipline:K-Gr6"
"EDLI","Literacy Assessment:Birth-Gr6"
"EDLI","Literacy Assessment:Gr 5-12"
"EDLI","Literacy Practicum:Gr5-12 (KC)"
"EDLI","Literacy Prog.Org Resources"
"EDLI","Literacy Research for Change"
"EDLI","Method Teaching Writing:5-12"
"EDLI","Practicum Literacy Asmnt (KC)"
"EDLI","Practicum Literacy Intrv (KC)"
"EDLI","Practicum in Literacy (KC)"
"EDLI","Selected Topics"
"EDLI","Survey of Instruct Appro:K-12"
"EDLI","Sustaining Literacies Gr 5-12"
"EDLI","Theory/Process:Teaching Writin"
"EDLT","Adv Sup. Stud. Tchng"
"EDLT","Methods 1: Teaching Latin"
"EDLT","Mthd 2:Tch Dvs Lnr Lt"
"EDLT","Prac: Latin Gr 10-12"
"EDLT","Practicum in Latin, Grades 7-9"
"EDLT","Spvsd Prac Itcgh Lat"
"EDLT","St Tchng Lat:Gr10-12"
"EDLT","Stu Teaching in Latin: Gr 7-9"
"EDMH","Adv Counseling Skills & Contem"
"EDMH","Diagnosis & Treatment"
"EDMH","Fdn Mental Health Counseling"
"EDMH","Intrnshp Mntl Hlth Coun 1 (KC)"
"EDMH","Intrnshp Mntl Hlth Coun 2 (KC)"
"EDMH","Pract Mental Health Couns (KC)"
"EDMH","Prog Development & Evaluation"
"EDOC","Home Manag Residence"
"EDPH","Contemp Health Concepts"
"EDPH","Death and Dying"
"EDPH","Fdtns Phys Fitness"
"EDPH","In Service"
"EDPH","Motor Learning"
"EDRC","Adv Couns Skills & Contemp Iss"
"EDRC","Counseling with the Aging"
"EDRC","Internship Counseling I (KC)"
"EDRC","Internship in Counseling 2 KC"
"EDRC","Medical Aspects of Disability"
"EDRC","Practicum In Counseling (KC)"
"EDRC","Resources & Foundations Rehab"
"EDSP","AC Practicum Adol Spec Ed"
"EDSP","Aba App to Learning"
"EDSP","Aba Autism Intervent"
"EDSP","Aba Res Mthd/Ethics"
"EDSP","Adolescent Special Ed (KC)"
"EDSP","Adolescents With Asd"
"EDSP","Adv Ld: Assessment"
"EDSP","Adv Ld: Clin Tch #2 (KC)"
"EDSP","Adv Ld: Math Methods"
"EDSP","Adv Ld: Research Sem"
"EDSP","Adv Orient & Mobility: Lab/Sem"
"EDSP","Advanced Orient & Mobility"
"EDSP","Alt Asmnt:VI/Deafblind/SD (KC)"
"EDSP","American Sign Language 2"
"EDSP","American Sign Language I"
"EDSP","Ap Behavior Analysis  I"
"EDSP","Ap Behavior Analysis 2"
"EDSP","Assessment:Disabilit"
"EDSP","Ass’t &Inst’n G/T Lab"
"EDSP","Aural Rehab: Deaf/HH"
"EDSP","Braille Lit & Com-Vi (KC)"
"EDSP","Class Mgmt: Spec Ed & Incl Set"
"EDSP","Clin Tch: Ld Part 2 (KC)"
"EDSP","Clin Tch:Adv Ld Pt 1 (KC)"
"EDSP","Clin Tch:Ld Part 1 (KC)"
"EDSP","Clin Tching, YL (KC)"
"EDSP","Clrm Mgmnt:Sped&Incl"
"EDSP","Cont Lit Middle Schl"
"EDSP","Curr/Instruc-Vis Imp"
"EDSP","Current Issues in Education"
"EDSP","Curriclum for Stdents Disbilty"
"EDSP","Devl Rdng Gr 1 - 9"
"EDSP","Diff Curr-Gftd&Tlntd"
"EDSP","Diff’g G/T Curric"
"EDSP","EDD Research Seminar"
"EDSP","Ed Impl Sev/Mult Dis (KC)"
"EDSP","Ed Implic-Deafblind"
"EDSP","Ed Rehab: Visual Imp"
"EDSP","EdD Research Seminar"
"EDSP","Edu Students with Disabilities"
"EDSP","Educ and Rehabilitation (KC)"
"EDSP","Education of Deaf/HH"
"EDSP","English lang  W/Special Needs"
"EDSP","Enhancing Achieve Fam & Comm"
"EDSP","Fieldwrk Chldhd Sped"
"EDSP","Funct Lang/Cult-Sd"
"EDSP","Inclusve Instruction"
"EDSP","Indep Study-Blind/Visual Imp"
"EDSP","Indep Study-Deaf&Hard-of-Hear"
"EDSP","Indep Study-Deaf/Hard-of-Hear"
"EDSP","Indep Study-Spec Ed"
"EDSP","Indep Study: Special Education"
"EDSP","Instruc Tech-Spec Ed"
"EDSP","Interdisciplinary Autism"
"EDSP","Interm Orient & Mobility (KC)"
"EDSP","Internship 1: Rehab/VI (KC)"
"EDSP","Internship 2: Rehab/VI (KC)"
"EDSP","Intrm Orient&Mobility: Lab/Sem"
"EDSP","Iti Practicum:Visual Imp (KC)"
"EDSP","Lang Dev/Alt Com:Sd"
"EDSP","Math Lit & Nemeth Visual Imp"
"EDSP","Math Methd Adol w/Disab (KC)"
"EDSP","Math Stdnts w/Learn Disab (KC)"
"EDSP","Math Stud w/Disabil non-LD Spc"
"EDSP","Math/Adap:Deaf/Hard-of Hear#2"
"EDSP","Math/Org: Ld Meth #2"
"EDSP","Math/Org: Ld Methods (KC)"
"EDSP","Med & Ed Impl of Visual (KC)"
"EDSP","Meth/Mat:Behav Dis"
"EDSP","Meth/Mat:Behav Dis (KC)"
"EDSP","O&M/Spec Populations"
"EDSP","O&M:Internship/Seminar (KC)"
"EDSP","Prac2:Prac Tch O&M"
"EDSP","Pract 1: B/6, 7- 12 (KC)"
"EDSP","Pract 1: B/6, Pr- 6 (KC)"
"EDSP","Pract 2: B/Vi 7-12 (KC)"
"EDSP","Pract: Sev/Mult 1-3 (KC)"
"EDSP","Pract:Deaf/HH, 7-12"
"EDSP","Pract:Deaf/HH, Pr-6"
"EDSP","Pract:Deaf/HH,Gd1-6 (KC)"
"EDSP","Pract:Deaf/HH,Gd7-12 (KC)"
"EDSP","Pract:Deaf/HH,Pre-2 (KC)"
"EDSP","Pract:Deaf/Hh,Gd5-9 (KC)"
"EDSP","Practicum II:Blind & VI (KC)"
"EDSP","Practicum: Bd, 1-3"
"EDSP","Practicum: Bd, 4-6"
"EDSP","Practm:Ld 1-3 or 4-6 (KC)"
"EDSP","Prof Disc&Lead’p G/T"
"EDSP","Rdg Stdnts w/Disabilities Meth"
"EDSP","Rdg Wrt: Adv Ld Mthd I (KC)"
"EDSP","Rdg/Writng:Deaf/Hard-of Hear#1"
"EDSP","Reading Stdnt w/LD:Meth 1 (KC)"
"EDSP","Research-Semnar:Sped (KC)"
"EDSP","Sk/Techn:Rehab Teaching I"
"EDSP","Skill & Tech Rehab Teaching II"
"EDSP","Soc, Hist & Philsphcal Fndtns"
"EDSP","Spch Dev/Rem:Deaf/Hard-of Hear"
"EDSP","Sprv Prac: LD Grds 1-6 (KC)"
"EDSP","St Tch 1: B/6, 7-12 (KC)"
"EDSP","St Tch 1: B/6, Pr-6 (KC)"
"EDSP","St Tch 1: B/Vi, Pr-12 (KC)"
"EDSP","St Tch 2: B/Vi, 7-12 (KC)"
"EDSP","St Tch 2: B/Vi,Pr-6 (KC)"
"EDSP","St Tch: Bd, 1-3"
"EDSP","St Tch: Bd, 1-3/4-6"
"EDSP","St Tch: Bd, 4-6 (KC)"
"EDSP","St Tch: Ld,1-3 or 4-6"
"EDSP","St Tch:Deaf/HH,7-12 (KC)"
"EDSP","St Tch:Deaf/HH,Pr-6 (KC)"
"EDSP","St Tch:Ld 1-3 or 4-6 (KC)"
"EDSP","St Tch:Sev/Mult 1-3 (KC)"
"EDSP","St Tch:Sev/Mult 1-6"
"EDSP","St Tch:Sev/Mult 4-6 (KC)"
"EDSP","Stdnt Tch: LD,1-3 or 4-6"
"EDSP","Stdnt Teach BD 1-6 (Pt 1) (KC)"
"EDSP","Stdnt Teach LD 1-6 (Pt 2) (KC)"
"EDSP","Stdnt Teach:BD 1-6 (Pt 2) (KC)"
"EDSP","Stdt Teach:Deaf/HOH,Pr-12 (KC)"
"EDSP","Strateg/Curr:Sev Dis"
"EDSP","Stud Tch: Learn Disab 1-6 (KC)"
"EDSP","Study & Behavior Disorder (KC)"
"EDSP","Study of ASL Ed Ling"
"EDSP","Study of Learning Disabilities"
"EDSP","Study/Behavior Dis"
"EDSP","Sup Cl Tch Ad aith Dis 2 (KC)"
"EDSP","Sup Clin Tch Adol w/Disb1 (KC)"
"EDSP","Sup Pract:Sev Mul Dis 4-6 (KC)"
"EDSP","Supervised Pract: Grades 7-12"
"EDSP","Supv Pract: BD 1-6 (Pt 1) (KC)"
"EDSP","Supv Pract: BD 1-6 (Pt 2) (KC)"
"EDSP","Supv Pract: LD 1-6 (Pt 2) (KC)"
"EDSP","Supvd Practicum: 7-12 (KC)"
"EDSP","Supvd Stdnt Teach: 7-12 (KC)"
"EDSP","Supvd Stdnt Teaching: Gr 7-12"
"EDSP","Tchg Rdg Adol W Dis (KC)"
"EDSP","Teach Fellw LD Beh Dis II (KC)"
"EDSP","Teachers of Learners W Vis Imp"
"EDSP","Teaching Culturally & Linguist"
"EDSP","Teaching Stdents Special Needs"
"EDSP","Tf-Ld & Bd: Pract 3, YL"
"EDSP","Tf-Ld/Bd: Pract 1, YL (KC)"
"EDSP","Tf-Ld: Practicum 2"
"EDSP","Theory & Rsrch in Curr & Tchng"
"EDSP","Topics in Special Ed"
"EDSP","Topics in Special Education"
"EDSP","Trans B Ld Pract, Yl"
"EDSP","Trans B-Yr Long Lab"
"EDSP","Ttl Comm:Sev/Mlt Dis"
"EDSP","Undrstndg Gftd Lrnrs"
"EDSP","Undrstn’g & Ld’g G/T"
"EDSP","Use of Instructional Tech SpEd"
"EDSP","Voc & Ind Living: Rehab Vis Im"
"EDSP","Writ & Exec Func for Adol w/LD"
"EDSP","Writ Stdnt w/Disab Meth 3 (KC)"
"EDSP","Writ Stdnts w/LD Methds 3 (KC)"
"EDTH","Practicum in Theatre"
"EDUC","Adult Education"
"EDUC","Adv Child Developmnt"
"EDUC","Adv Ed Psych Bi-Ling"
"EDUC","Adv Educ Psychology"
"EDUC","Adv Hum Dev:Adol/Sec"
"EDUC","Adv Soc Fdtns B-Ling"
"EDUC","Adv Social Foundations"
"EDUC","Aff & Cog Dev:0 To 3"
"EDUC","Aff & Cog Dev:3 To 6"
"EDUC","Anthropology & Educ"
"EDUC","Anthropology in Amer Educ"
"EDUC","Asian Immig & Amer Educ System"
"EDUC","Asian Immig&American Educ Sys"
"EDUC","Basic Statistics"
"EDUC","Civil Rights Move U.S. & Educ"
"EDUC","Civil Rights Movmt U.S & Educ"
"EDUC","Community Resource Counseling"
"EDUC","Comparative Educ"
"EDUC","Conpctns Gft/Tal"
"EDUC","Creativity"
"EDUC","Crisis Intervention"
"EDUC","Dev Iss Children-Color"
"EDUC","Doctoral Directed Readings"
"EDUC","Ed Tech/Clssrm Tchr"
"EDUC","Educ Evaluation"
"EDUC","Educ Tests & Measurements"
"EDUC","Educ of Minorities-U.S"
"EDUC","Ed’l Tests & Msrmnts"
"EDUC","Eur Bckgrd Amer Educ"
"EDUC","Fdtns Res, Leadrsp & Equity Ed"
"EDUC","Female Sexuality"
"EDUC","Fieldwork in Educ Fdtns"
"EDUC","Fldwrk in Educ Fdtns"
"EDUC","Gftd Wksp 1"
"EDUC","Gftd Wksp 2"
"EDUC","Grp Process-Ed Stngs"
"EDUC","Hist of the Amer School"
"EDUC","History of Education"
"EDUC","Host School Seminars"
"EDUC","Ind Stdy Gifted Ed"
"EDUC","Indep Research"
"EDUC","Independent Research"
"EDUC","Independent Study"
"EDUC","Intro to Urban Educ"
"EDUC","Lead Just, Equity, Div & Incl"
"EDUC","Leader Scho Comm Res Sem"
"EDUC","Leadership for Change"
"EDUC","Migra Grps-Met Areas"
"EDUC","Mntl & Educ Testing-Teachers"
"EDUC","Philosophy of Educ"
"EDUC","Politics of Urb Educ"
"EDUC","Pract:Working with Adults"
"EDUC","Psy Fdtns1:Elementry Educ"
"EDUC","Psy Fdtns1:Growth & Dev"
"EDUC","Psy Fdtns2:Elem Educ"
"EDUC","Psy Foundations 2: Ed Psych"
"EDUC","Psych Fdtns & Educ Organ"
"EDUC","Psychology of Aging"
"EDUC","Pub Policy-Pub Educ"
"EDUC","Race, Gender & Cult"
"EDUC","School and Community"
"EDUC","Sem Stdy Gft/Tal Chl"
"EDUC","Sem: Educ Research"
"EDUC","Sem:Beh Mod&Wgt Cont"
"EDUC","Sem:Rights of Children"
"EDUC","Sem:Spec Topics"
"EDUC","Sex Roles-Family and School"
"EDUC","Soc Fdtns:Elementry Educ"
"EDUC","Soc,Hist,Phil Fdtns"
"EDUC","Soc/Emot Dev:Gft/Tal"
"EDUC","Std Tch: Dance"
"EDUC","Std. Tch.: Biology"
"EDUC","Std. Tch.: Chemistry"
"EDUC","Std. Tch.: Chinese"
"EDUC","Std. Tch.: French"
"EDUC","Std. Tch.: Math"
"EDUC","Std. Tch.: Soc. Stud"
"EDUC","Std. Tch.: Spanish"
"EDUC","Student Teaching ENG Grds 7-12"
"EDUC","Student Teaching: Physics"
"EDUC","Teachers & The Law"
"EDUC","Women in Higher Educ"
"EDUC","Women in Higher Education"
"EDUC","Writing Comp Ed Plan"
"ELEC","Non-Transferable Course"
"ELEC","Rce:Adult Nursing"
"ELEC","Rce:Mtrl&Chlnr-Bcc"
"ELEC","Rce:Psy/Mnt Hlth Nur"
"ENGL","16th &17th Cen Drama Ex Shake"
"ENGL","17th Century Women’s Lit"
"ENGL","17th/18th Century Drama"
"ENGL","18th Cen British Women Writers"
"ENGL","18th Cent Britan Women Writ"
"ENGL","18th Cent Lit Moll to Frnkestn"
"ENGL","18th Cent Women Writers"
"ENGL","18th Century British Gothic"
"ENGL","18th Century Idea of Freedom"
"ENGL","18th Century Poetry"
"ENGL","18th Century Women Writers"
"ENGL","19&20 C Br Wom Novlst"
"ENGL","1968: Literature of Amer Revol"
"ENGL","19C City & Birth of Flaneur"
"ENGL","19th & 20th Cent Afr Amer Nar"
"ENGL","19th C Novels & Poems"
"ENGL","19th Cen Afr Amer Narrative"
"ENGL","19th Cen Afro Amer Literature"
"ENGL","19th Cen Afro American Lit"
"ENGL","19th Cen Amer Woman Writers"
"ENGL","19th Cen Amer Women Fiction"
"ENGL","19th Cen Amer.Women Fiction"
"ENGL","19th Cen British & Amer Poets"
"ENGL","19th Cen Topics: Monstr"
"ENGL","19th Cent Amer Women Writers"
"ENGL","19th Cent Britain Lit & Art"
"ENGL","19th Cent British Lit and Art"
"ENGL","19th Cent British Lit/Culture"
"ENGL","19th Cent British Literature"
"ENGL","19th Cent Prose of US"
"ENGL","19th Century American Novel"
"ENGL","19th Century British Novel"
"ENGL","19th Century Independant Womn"
"ENGL","19th Century Women Writers"
"ENGL","20/20: Amer 1920’s 100 Yrs Lat"
"ENGL","20Th Century Poetry & Poetics"
"ENGL","20cles&Gay Wtg/Rdg"
"ENGL","20th & 21st C African Writers"
"ENGL","20th & 21st Cen Amer Poetry"
"ENGL","20th & 21st Cen Black Aesthics"
"ENGL","20th & 21st Cen Poems US & UK"
"ENGL","20th C Brit&Amer Ptry"
"ENGL","20th Cen Amer Poetry Women"
"ENGL","20th Cen Amer Women Fiction"
"ENGL","20th Cen Amer Women Poets"
"ENGL","20th Cen American Fiction"
"ENGL","20th Cen British & Irish Prose"
"ENGL","20th Cen Brtish & Pstcolo Lit"
"ENGL","20th Cen Global Poets: English"
"ENGL","20th Cen Immigration Lit"
"ENGL","20th Cen Poetry American"
"ENGL","20th Cen Poetry US"
"ENGL","20th Cen Prose Styl"
"ENGL","20th Cen Satire, Theatre, Frm"
"ENGL","20th Cen So.Renaissance"
"ENGL","20th Cen World Poet & Pol"
"ENGL","20th Cent African American Lit"
"ENGL","20th Cent Black Women Lit"
"ENGL","20th Cent Glbl Poets"
"ENGL","20th Cent Poetry Amer Women"
"ENGL","20th Cent Southern Literature"
"ENGL","20th Century Amer Women Poets"
"ENGL","20th Century Native Amer Lit"
"ENGL","20th Century Women Writers"
"ENGL","20th-21st Cen American Fiction"
